
12;286;2016-11-14T06:47:00.000Z;124
12;286;2016-11-14T06:51:00.000Z;125
12;286;2016-11-14T06:52:00.000Z;125
12;286;2016-11-14T06:53:00.000Z;125
12;286;2016-11-14T06:54:00.000Z;125
12;286;2016-11-14T06:58:00.000Z;125
12;286;2016-11-14T06:59:00.000Z;125
12;286;2016-11-14T07:00:00.000Z;125
12;286;2016-11-14T07:01:00.000Z;125
12;286;2016-11-14T07:05:00.000Z;125
12;286;2016-11-14T07:06:00.000Z;125
12;286;2016-11-14T07:07:00.000Z;125
12;286;2016-11-14T07:08:00.000Z;125
12;286;2016-11-14T07:12:00.000Z;126
12;286;2016-11-14T07:13:00.000Z;126
12;286;2016-11-14T07:14:00.000Z;126
12;286;2016-11-14T07:15:00.000Z;126
12;286;2016-11-14T07:19:00.000Z;126
12;286;2016-11-14T07:20:00.000Z;126
12;286;2016-11-14T07:21:00.000Z;126
12;286;2016-11-14T07:22:00.000Z;126
12;286;2016-11-14T07:26:00.000Z;126
12;286;2016-11-14T07:27:00.000Z;126
12;286;2016-11-14T07:28:00.000Z;126
12;286;2016-11-14T07:29:00.000Z;127
12;286;2016-11-14T07:33:00.000Z;127
12;286;2016-11-14T07:34:00.000Z;127
12;286;2016-11-14T07:35:00.000Z;127
12;286;2016-11-14T07:36:00.000Z;127
12;286;2016-11-14T07:40:00.000Z;127
12;286;2016-11-14T07:41:00.000Z;127
12;286;2016-11-14T07:42:00.000Z;127
12;286;2016-11-14T07:43:00.000Z;127
12;286;2016-11-14T07:47:00.000Z;128
12;286;2016-11-14T07:48:00.000Z;128
12;286;2016-11-14T07:49:00.000Z;128
12;286;2016-11-14T07:50:00.000Z;128
12;286;2016-11-14T07:54:00.000Z;128
12;286;2016-11-14T07:55:00.000Z;128
12;286;2016-11-14T07:56:00.000Z;128
12;286;2016-11-14T07:57:00.000Z;128
12;286;2016-11-14T08:01:00.000Z;128
12;286;2016-11-14T08:02:00.000Z;128
12;286;2016-11-14T08:03:00.000Z;128
12;286;2016-11-14T08:04:00.000Z;128
12;286;2016-11-14T08:08:00.000Z;128
12;286;2016-11-14T08:09:00.000Z;129
12;286;2016-11-14T08:10:00.000Z;129
12;286;2016-11-14T08:11:00.000Z;129
12;286;2016-11-14T08:15:00.000Z;129
12;286;2016-11-14T08:16:00.000Z;129
12;286;2016-11-14T08:17:00.000Z;129
12;286;2016-11-14T08:18:00.000Z;129
12;286;2016-11-14T08:22:00.000Z;129
12;286;2016-11-14T08:23:00.000Z;129
12;286;2016-11-14T08:24:00.000Z;129
12;286;2016-11-14T08:25:00.000Z;129
12;286;2016-11-14T08:29:00.000Z;129
12;286;2016-11-14T08:30:00.000Z;129
12;286;2016-11-14T08:31:00.000Z;129
12;286;2016-11-14T08:32:00.000Z;129
12;286;2016-11-14T08:36:00.000Z;129
12;286;2016-11-14T08:37:00.000Z;129
12;286;2016-11-14T08:38:00.000Z;129
12;286;2016-11-14T08:39:00.000Z;129
12;286;2016-11-14T08:43:00.000Z;129
12;286;2016-11-14T08:44:00.000Z;129
12;286;2016-11-14T08:45:00.000Z;129
12;286;2016-11-14T08:46:00.000Z;130
12;286;2016-11-14T08:50:00.000Z;130
12;286;2016-11-14T08:51:00.000Z;130
12;286;2016-11-14T08:52:00.000Z;130
12;286;2016-11-14T08:53:00.000Z;130
12;286;2016-11-14T08:57:00.000Z;130
12;286;2016-11-14T08:58:00.000Z;130
12;286;2016-11-14T08:59:00.000Z;130
12;286;2016-11-14T09:00:00.000Z;130
12;286;2016-11-14T09:04:00.000Z;131
12;286;2016-11-14T09:05:00.000Z;131
12;286;2016-11-14T09:06:00.000Z;131
12;286;2016-11-14T09:07:00.000Z;131
12;286;2016-11-14T09:11:00.000Z;131
12;286;2016-11-14T09:12:00.000Z;131
12;286;2016-11-14T09:13:00.000Z;131
12;286;2016-11-14T09:14:00.000Z;131
12;286;2016-11-14T09:18:00.000Z;132
12;286;2016-11-14T09:19:00.000Z;132
12;286;2016-11-14T09:20:00.000Z;132
12;286;2016-11-14T09:21:00.000Z;132
12;286;2016-11-14T09:25:00.000Z;132
12;286;2016-11-14T09:26:00.000Z;132
12;286;2016-11-14T09:27:00.000Z;132
12;286;2016-11-14T09:28:00.000Z;132
12;286;2016-11-14T09:32:00.000Z;132
12;286;2016-11-14T09:33:00.000Z;132
12;286;2016-11-14T09:34:00.000Z;132
12;286;2016-11-14T09:35:00.000Z;132
12;286;2016-11-14T09:39:00.000Z;133
12;286;2016-11-14T09:40:00.000Z;133
12;286;2016-11-14T09:41:00.000Z;133
12;286;2016-11-14T09:42:00.000Z;133
12;286;2016-11-14T09:46:00.000Z;133
12;286;2016-11-14T09:47:00.000Z;133
12;286;2016-11-14T09:48:00.000Z;133
12;286;2016-11-14T09:49:00.000Z;133
12;286;2016-11-14T04:24:00.000Z;114
12;286;2016-11-14T04:25:00.000Z;114
12;286;2016-11-14T04:26:00.000Z;114
12;286;2016-11-14T04:27:00.000Z;114
12;286;2016-11-14T04:31:00.000Z;114
12;286;2016-11-14T04:32:00.000Z;114
12;286;2016-11-14T04:33:00.000Z;114
12;286;2016-11-14T04:59:00.000Z;116
12;286;2016-11-14T05:00:00.000Z;116
12;286;2016-11-14T05:01:00.000Z;116
12;286;2016-11-14T05:02:00.000Z;116
12;286;2016-11-14T05:06:00.000Z;117
12;286;2016-11-14T05:07:00.000Z;117
12;286;2016-11-14T05:08:00.000Z;117
12;286;2016-11-14T05:09:00.000Z;117
12;286;2016-11-14T05:13:00.000Z;118
12;286;2016-11-14T05:14:00.000Z;118
12;286;2016-11-14T05:15:00.000Z;118
12;286;2016-11-14T05:16:00.000Z;118
12;286;2016-11-14T05:20:00.000Z;118
12;286;2016-11-14T05:21:00.000Z;118
12;286;2016-11-14T05:22:00.000Z;118
12;286;2016-11-14T05:23:00.000Z;118
12;286;2016-11-14T05:27:00.000Z;119
12;286;2016-11-14T05:28:00.000Z;119
12;286;2016-11-14T05:29:00.000Z;119
12;286;2016-11-14T05:30:00.000Z;119
12;286;2016-11-14T05:34:00.000Z;119
12;286;2016-11-14T05:35:00.000Z;119
12;286;2016-11-14T05:36:00.000Z;119
12;286;2016-11-14T05:37:00.000Z;119
12;286;2016-11-14T05:41:00.000Z;120
12;286;2016-11-14T05:42:00.000Z;120
12;286;2016-11-14T05:43:00.000Z;120
12;286;2016-11-14T05:44:00.000Z;120
12;286;2016-11-14T05:48:00.000Z;120
12;286;2016-11-14T05:49:00.000Z;120
12;286;2016-11-14T06:11:00.000Z;122
12;286;2016-11-14T06:12:00.000Z;122
12;286;2016-11-14T06:16:00.000Z;122
12;286;2016-11-14T06:17:00.000Z;123
12;286;2016-11-14T06:18:00.000Z;123
12;286;2016-11-14T06:19:00.000Z;123
12;286;2016-11-14T06:23:00.000Z;123
12;286;2016-11-14T06:24:00.000Z;123
12;286;2016-11-14T06:25:00.000Z;123
12;286;2016-11-14T06:26:00.000Z;123
12;286;2016-11-14T06:30:00.000Z;123
12;286;2016-11-14T06:31:00.000Z;123
12;286;2016-11-14T06:32:00.000Z;123
12;286;2016-11-14T06:33:00.000Z;123
12;286;2016-11-14T06:37:00.000Z;124
12;286;2016-11-14T06:38:00.000Z;124
12;286;2016-11-14T06:39:00.000Z;124
12;286;2016-11-14T06:40:00.000Z;124
12;286;2016-11-14T06:44:00.000Z;124
12;286;2016-11-14T06:45:00.000Z;124
12;286;2016-11-14T06:46:00.000Z;124
12;286;2016-11-14T06:47:00.000Z;124
12;286;2016-11-14T06:51:00.000Z;125
12;286;2016-11-14T06:52:00.000Z;125
12;286;2016-11-14T06:53:00.000Z;125
12;286;2016-11-14T06:54:00.000Z;125
12;286;2016-11-14T06:58:00.000Z;125
12;286;2016-11-14T06:59:00.000Z;125
12;286;2016-11-14T07:00:00.000Z;125
12;286;2016-11-14T07:01:00.000Z;125
12;286;2016-11-14T07:05:00.000Z;125
12;286;2016-11-14T07:06:00.000Z;125
12;286;2016-11-14T07:07:00.000Z;125
12;286;2016-11-14T07:08:00.000Z;125
12;286;2016-11-14T07:12:00.000Z;126
12;286;2016-11-14T07:13:00.000Z;126
12;286;2016-11-14T07:14:00.000Z;126
12;286;2016-11-14T07:15:00.000Z;126
12;286;2016-11-14T07:19:00.000Z;126
12;286;2016-11-14T07:20:00.000Z;126
12;286;2016-11-14T07:21:00.000Z;126
12;286;2016-11-14T07:22:00.000Z;126
12;286;2016-11-14T07:26:00.000Z;126
12;286;2016-11-14T07:27:00.000Z;126
12;286;2016-11-14T07:28:00.000Z;126
12;286;2016-11-14T07:29:00.000Z;127
12;286;2016-11-14T07:33:00.000Z;127
12;286;2016-11-14T07:34:00.000Z;127
12;286;2016-11-14T07:35:00.000Z;127
12;286;2016-11-14T07:36:00.000Z;127
12;286;2016-11-14T07:40:00.000Z;127
12;286;2016-11-14T07:41:00.000Z;127
12;286;2016-11-14T07:42:00.000Z;127
12;286;2016-11-14T07:43:00.000Z;127
12;286;2016-11-14T07:47:00.000Z;128
12;286;2016-11-14T07:48:00.000Z;128
12;286;2016-11-14T07:49:00.000Z;128
12;286;2016-11-14T07:50:00.000Z;128
12;286;2016-11-14T07:54:00.000Z;128
12;286;2016-11-14T07:55:00.000Z;128
12;286;2016-11-14T07:56:00.000Z;128
12;286;2016-11-14T07:57:00.000Z;128
12;286;2016-11-14T08:01:00.000Z;128
12;286;2016-11-14T08:02:00.000Z;128
12;286;2016-11-14T08:03:00.000Z;128
12;286;2016-11-14T08:04:00.000Z;128
12;286;2016-11-14T08:08:00.000Z;128
12;286;2016-11-14T08:09:00.000Z;129
12;286;2016-11-14T08:10:00.000Z;129
12;286;2016-11-14T08:11:00.000Z;129
12;286;2016-11-14T08:15:00.000Z;129
12;286;2016-11-14T08:16:00.000Z;129
12;286;2016-11-14T08:17:00.000Z;129
12;286;2016-11-14T08:18:00.000Z;129
12;286;2016-11-14T08:22:00.000Z;129
12;286;2016-11-14T08:23:00.000Z;129
12;286;2016-11-14T08:24:00.000Z;129
12;286;2016-11-14T08:25:00.000Z;129
12;286;2016-11-14T08:29:00.000Z;129
12;286;2016-11-14T08:30:00.000Z;129
12;286;2016-11-14T08:31:00.000Z;129
12;286;2016-11-14T08:32:00.000Z;129
12;286;2016-11-14T08:36:00.000Z;129
12;286;2016-11-14T08:37:00.000Z;129
12;286;2016-11-14T08:38:00.000Z;129
12;286;2016-11-14T08:39:00.000Z;129
12;286;2016-11-14T08:43:00.000Z;129
12;286;2016-11-14T08:44:00.000Z;129
12;286;2016-11-14T08:45:00.000Z;129
12;286;2016-11-14T08:46:00.000Z;130
12;286;2016-11-14T08:50:00.000Z;130
12;286;2016-11-14T08:51:00.000Z;130
12;286;2016-11-14T08:52:00.000Z;130
12;286;2016-11-14T08:53:00.000Z;130
12;286;2016-11-14T08:57:00.000Z;130
12;286;2016-11-14T08:58:00.000Z;130
12;286;2016-11-14T08:59:00.000Z;130
12;286;2016-11-14T09:00:00.000Z;130
12;286;2016-11-14T09:04:00.000Z;131
12;286;2016-11-14T09:05:00.000Z;131
12;286;2016-11-14T09:06:00.000Z;131
12;286;2016-11-14T09:07:00.000Z;131
12;286;2016-11-14T09:11:00.000Z;131
12;286;2016-11-14T09:12:00.000Z;131
12;286;2016-11-14T09:13:00.000Z;131
12;286;2016-11-14T09:14:00.000Z;131
12;286;2016-11-14T09:18:00.000Z;132
12;286;2016-11-14T09:19:00.000Z;132
12;286;2016-11-14T09:20:00.000Z;132
12;286;2016-11-14T09:21:00.000Z;132
12;286;2016-11-14T09:25:00.000Z;132
12;286;2016-11-14T09:26:00.000Z;132
12;286;2016-11-14T09:27:00.000Z;132
12;286;2016-11-14T09:28:00.000Z;132
12;286;2016-11-14T09:32:00.000Z;132
12;286;2016-11-14T09:33:00.000Z;132
12;286;2016-11-14T09:34:00.000Z;132
12;286;2016-11-14T09:35:00.000Z;132
12;286;2016-11-14T09:39:00.000Z;133
12;286;2016-11-14T09:40:00.000Z;133
12;286;2016-11-14T09:41:00.000Z;133
12;286;2016-11-14T09:42:00.000Z;133
12;286;2016-11-14T09:46:00.000Z;133
12;286;2016-11-14T09:47:00.000Z;133
12;286;2016-11-14T09:48:00.000Z;133
12;286;2016-11-14T09:49:00.000Z;133
